chr1	21876075	21876086
chr1	22214988	22214999
chr1	33941266	33941277
chr1	58287964	58287975
chr1	58514180	58514191
chr1	70507751	70507762
chr1	72964665	72964676
chr1	74588050	74588061
chr1	99771147	99771158
chr1	99859146	99859157
chr1	107577437	107577448
chr1	108831662	108831673
chr1	119400666	119400677
chr1	126774752	126774763
chr1	161170027	161170038
chr1	162376059	162376070
chr1	181617511	181617522
chr1	4432585	4432596
chr1	18357496	18357507
chr1	33798860	33798871
chr1	38363724	38363735
chr1	55462003	55462014
chr1	80283054	80283065
chr1	93011340	93011351
chr1	104302074	104302085
chr1	128283316	128283327
chr1	135608903	135608914
chr1	138683969	138683980
chr1	147314513	147314524
chr1	147496096	147496107
chr1	151919220	151919231
chr1	155217103	155217114
chr1	3547667	3547678
chr1	3689060	3689071
chr1	3760799	3760810
chr1	4586580	4586591
chr1	4688870	4688881
chr1	4725402	4725413
chr1	5055737	5055748
chr1	5411285	5411296
chr1	6539733	6539744
chr1	6604053	6604064
chr1	8652279	8652290
chr1	9755146	9755157
chr1	9910411	9910422
chr1	10873915	10873926
chr1	11038023	11038034
chr1	12443756	12443767
chr1	14243557	14243568
chr1	14662901	14662912
chr1	15225136	15225147
chr1	15572893	15572904
chr1	15614668	15614679
chr1	15943826	15943837
chr1	16199811	16199822
chr1	17446186	17446197
chr1	17965975	17965986
chr1	18244481	18244492
chr1	19113771	19113782
chr1	19220912	19220923
chr1	20302859	20302870
chr1	20927763	20927774
chr1	20967989	20968000
chr1	21237274	21237285
chr1	22080893	22080904
chr1	23050676	23050687
chr1	23401516	23401527
chr1	23419369	23419380
chr1	23847617	23847628
chr1	24231737	24231748
chr1	24749494	24749505
chr1	24827030	24827041
chr1	24827647	24827658
chr1	25249326	25249337
chr1	25764912	25764923
chr1	26114935	26114946
chr1	26516679	26516690
chr1	26524958	26524969
chr1	27216349	27216360
chr1	27963608	27963619
chr1	28021095	28021106
chr1	28125403	28125414
chr1	28945749	28945760
chr1	29450430	29450441
chr1	29573222	29573233
chr1	29886108	29886119
chr1	30313960	30313971
chr1	30748619	30748630
chr1	31214579	31214590
chr1	31343799	31343810
chr1	32631356	32631367
chr1	32725336	32725347
chr1	32793465	32793476
chr1	32904072	32904083
chr1	33078756	33078767
chr1	34003723	34003734
chr1	34008991	34009002
chr1	34519329	34519340
chr1	34533477	34533488
chr1	34689865	34689876
chr1	34895566	34895577
chr1	35342991	35343002
chr1	35379629	35379640
chr1	35460826	35460837
chr1	35530994	35531005
chr1	35546129	35546140
chr1	36072940	36072951
chr1	36134509	36134520
chr1	36423729	36423740
chr1	36694495	36694506
chr1	36937161	36937172
chr1	38186823	38186834
chr1	38583368	38583379
chr1	39142711	39142722
chr1	39356700	39356711
chr1	39530792	39530803
chr1	39665128	39665139
chr1	39713384	39713395
chr1	39719050	39719061
chr1	39722500	39722511
chr1	40173314	40173325
chr1	40769398	40769409
chr1	41288374	41288385
chr1	41576278	41576289
chr1	43024944	43024955
chr1	43049293	43049304
chr1	43075586	43075597
chr1	43167988	43167999
chr1	43203640	43203651
chr1	43222500	43222511
chr1	43292184	43292195
chr1	43595616	43595627
chr1	43998527	43998538
chr1	44137931	44137942
chr1	44958584	44958595
chr1	45175836	45175847
chr1	45270779	45270790
chr1	45504749	45504760
chr1	46471379	46471390
chr1	48065588	48065599
chr1	48354085	48354096
chr1	48554279	48554290
chr1	48846555	48846566
chr1	49085464	49085475
chr1	49232892	49232903
chr1	49562456	49562467
chr1	50173846	50173857
chr1	50701807	50701818
chr1	50906681	50906692
chr1	52020508	52020519
chr1	52497053	52497064
chr1	53190551	53190562
chr1	53380840	53380851
chr1	53482859	53482870
chr1	53611803	53611814
chr1	54008909	54008920
chr1	54259968	54259979
chr1	54612953	54612964
chr1	55444414	55444425
chr1	55760205	55760216
chr1	56034492	56034503
chr1	56800694	56800705
chr1	56805228	56805239
chr1	56817984	56817995
chr1	57402400	57402411
chr1	57820764	57820775
chr1	58296822	58296833
chr1	58697019	58697030
chr1	58896978	58896989
chr1	59314719	59314730
chr1	59659919	59659930
chr1	60798057	60798068
chr1	61246796	61246807
chr1	61387531	61387542
chr1	61745005	61745016
chr1	61928646	61928657
chr1	63187396	63187407
chr1	63321572	63321583
chr1	63896878	63896889
chr1	64331397	64331408
chr1	64491668	64491679
chr1	65199142	65199153
chr1	67893633	67893644
chr1	68324957	68324968
chr1	68984971	68984982
chr1	69202345	69202356
chr1	69970229	69970240
chr1	70279569	70279580
chr1	70493857	70493868
chr1	70677253	70677264
chr1	71035602	71035613
chr1	71371870	71371881
chr1	71795411	71795422
chr1	71819917	71819928
chr1	72235436	72235447
chr1	73677186	73677197
chr1	74119977	74119988
chr1	74925029	74925040
chr1	75363637	75363648
chr1	75431857	75431868
chr1	76692199	76692210
chr1	76849665	76849676
chr1	76920176	76920187
chr1	77024274	77024285
chr1	77110562	77110573
chr1	78081938	78081949
chr1	78090584	78090595
chr1	78358508	78358519
chr1	78971583	78971594
chr1	79321332	79321343
chr1	79993029	79993040
chr1	80152541	80152552
chr1	80446920	80446931
chr1	80518147	80518158
chr1	81562834	81562845
chr1	81592701	81592712
chr1	82007392	82007403
chr1	82674325	82674336
chr1	84015671	84015682
chr1	84019755	84019766
chr1	84113343	84113354
chr1	84310878	84310889
chr1	85887493	85887504
chr1	86112347	86112358
chr1	86324589	86324600
chr1	87204758	87204769
chr1	87269594	87269605
chr1	87435843	87435854
chr1	87820848	87820859
chr1	87880631	87880642
chr1	88037095	88037106
chr1	88187086	88187097
chr1	88644682	88644693
chr1	88733818	88733829
chr1	88777494	88777505
chr1	88913800	88913811
chr1	89092060	89092071
chr1	89092944	89092955
chr1	89381808	89381819
chr1	89408742	89408753
chr1	89516607	89516618
chr1	89624941	89624952
chr1	89681413	89681424
chr1	89707198	89707209
chr1	89859505	89859516
chr1	89862999	89863010
chr1	90209236	90209247
chr1	90266477	90266488
chr1	90477005	90477016
chr1	91006783	91006794
chr1	91014504	91014515
chr1	91589184	91589195
chr1	92147127	92147138
chr1	92164982	92164993
chr1	92337391	92337402
chr1	92633183	92633194
chr1	92755417	92755428
chr1	93010277	93010288
chr1	93160326	93160337
chr1	94024446	94024457
chr1	94042705	94042716
chr1	94329349	94329360
chr1	94760258	94760269
chr1	95317076	95317087
chr1	97462177	97462188
chr1	97679466	97679477
chr1	100023543	100023554
chr1	100202986	100202997
chr1	100547078	100547089
chr1	100923841	100923852
chr1	101360064	101360075
chr1	102298515	102298526
chr1	102806593	102806604
chr1	102969870	102969881
chr1	103021201	103021212
chr1	104479585	104479596
chr1	104607826	104607837
chr1	104662781	104662792
chr1	105057051	105057062
chr1	105945334	105945345
chr1	106154797	106154808
chr1	106415068	106415079
chr1	106620377	106620388
chr1	106644644	106644655
chr1	106987000	106987011
chr1	107046010	107046021
chr1	107102557	107102568
chr1	107201626	107201637
chr1	107389064	107389075
chr1	107702118	107702129
chr1	107878256	107878267
chr1	107987788	107987799
chr1	108127642	108127653
chr1	108163676	108163687
chr1	108673052	108673063
chr1	108908526	108908537
chr1	110674139	110674150
chr1	111185516	111185527
chr1	111565715	111565726
chr1	111681831	111681842
chr1	111753589	111753600
chr1	112180111	112180122
chr1	113061169	113061180
chr1	113163943	113163954
chr1	113665417	113665428
chr1	113861441	113861452
chr1	115082076	115082087
chr1	115555711	115555722
chr1	115709971	115709982
chr1	116118273	116118284
chr1	117009475	117009486
chr1	117037309	117037320
chr1	117237519	117237530
chr1	117818901	117818912
chr1	118607781	118607792
chr1	118867713	118867724
chr1	119047853	119047864
chr1	119115959	119115970
chr1	119300188	119300199
chr1	119561098	119561109
chr1	119732727	119732738
chr1	119863035	119863046
chr1	120245775	120245786
