chr17	39844024	39844474	H3K27me3DN1rep5_peak_1	38	.	6.66	12.3086	3.8736	245
chr17	39845174	39845423	H3K27me3DN1rep5_peak_2	20	.	5.0812	8.41215	2.06021	8
chr8	123549717	123549844	H3K27me3DN1rep5_peak_3	19	.	6.17374	8.25222	1.90597	49
chr8	123559905	123560053	H3K27me3DN1rep5_peak_4	31	.	6.34431	9.98951	3.17384	36
chr8	123563341	123563480	H3K27me3DN1rep5_peak_5	19	.	6.08846	8.25222	1.90597	62
chr8	123571791	123571919	H3K27me3DN1rep5_peak_6	31	.	6.60016	9.98951	3.17384	63
chr8	123576837	123576976	H3K27me3DN1rep5_peak_7	31	.	6.77073	9.98951	3.17384	94
chr8	123600604	123600884	H3K27me3DN1rep5_peak_8	38	.	7.19715	11.7846	3.8736	67
chr8	123603959	123604148	H3K27me3DN1rep5_peak_9	19	.	6.17374	8.25222	1.90597	107
chr8	123609080	123609237	H3K27me3DN1rep5_peak_10	38	.	7.19715	11.7846	3.8736	38
chr8	123619219	123619507	H3K27me3DN1rep5_peak_11	31	.	6.65789	9.57486	3.11541	216
